place_id,place_name,date,time_of_day,avg_temp,max_temp,min_temp,avg_humidity,avg_windspeed,avg_pressure,pressure_change,avg_visibility,rain_half_hours,snow_half_hours,thunder_half_hours,fog_half_hours,bad_weather_half_hours,severe_weather_half_hours,trip_count,predominant_temperature_bin,month,month_str,weekend,trip_count_lag1,residuals
609,Andrássy út - Nagymező utca,2015-03-21,Evening,9.2,12.0,7.0,50.2,11.14,1013.2,1,9.970190641247834,0,0,0,0,0,0,5,Mild,3,Mar,1,7.0,-3.78111238250632
609,Andrássy út - Nagymező utca,2015-03-21,Late Night,-2.5,-2.0,-3.0,74.0,5.6,1021.0,2,8.821045576407506,0,0,0,0,0,0,2,Very Cold,3,Mar,1,5.0,-0.9832169372726645
609,Andrássy út - Nagymező utca,2015-03-21,Morning,9.166666666666666,11.0,8.0,45.666666666666664,11.766666666666666,1018.8333333333334,1,10.0,0,0,0,0,0,0,6,Mild,3,Mar,1,2.0,0.6597281229691125
609,Andrássy út - Nagymező utca,2015-03-21,Morning Rush Hour,1.0,1.0,1.0,87.0,9.3,1020.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,3,Mar,1,6.0,-0.4232364242726665
609,Andrássy út - Nagymező utca,2015-03-21,Night,6.0,6.0,6.0,61.0,8.540000000000001,1014.0,0,9.850953206239168,0,0,0,0,0,0,5,Cold,3,Mar,1,1.0,2.63683768477867
609,Andrássy út - Nagymező utca,2015-03-22,Afternoon Rush Hour,11.0,11.0,11.0,44.0,20.4,1018.0,0,10.0,0,0,0,0,0,0,1,Mild,3,Mar,1,5.0,-2.7810129701597814
609,Andrássy út - Nagymező utca,2015-03-22,Early Afternoon,14.2,15.0,13.0,39.3,14.45,1017.0,0,10.0,0,0,0,0,0,0,10,Warm,3,Mar,1,1.0,3.324300687820079
609,Andrássy út - Nagymező utca,2015-03-22,Evening,9.25,10.0,6.0,55.375,19.2125,1019.125,1,9.850953206239168,0,0,0,0,0,0,8,Mild,3,Mar,1,10.0,0.8133734981976168
609,Andrássy út - Nagymező utca,2015-03-22,Late Night,3.0,3.0,3.0,70.0,4.65,1014.0,0,9.850953206239168,0,0,0,0,0,0,2,Cold,3,Mar,1,8.0,-0.025513037904263403
609,Andrássy út - Nagymező utca,2015-03-22,Morning,11.5,12.0,11.0,47.0,6.5,1017.0,0,10.0,0,0,0,0,0,0,2,Mild,3,Mar,1,2.0,-1.4181028332198995
609,Andrássy út - Nagymező utca,2015-03-22,Morning Rush Hour,4.0,4.0,4.0,87.0,3.7,1016.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,3,Mar,1,2.0,-0.5361627250936698
609,Andrássy út - Nagymező utca,2015-03-23,Afternoon Rush Hour,11.833333333333334,12.0,11.0,44.5,9.283333333333333,1017.0,0,10.0,0,0,0,0,0,0,6,Mild,3,Mar,0,1.0,1.7181592843543507
609,Andrássy út - Nagymező utca,2015-03-23,Early Afternoon,10.333333333333334,11.0,9.0,48.0,4.333333333333333,1020.0,0,10.0,0,0,0,0,0,0,3,Mild,3,Mar,0,6.0,-2.6594875520335926
609,Andrássy út - Nagymező utca,2015-03-23,Evening,4.0,7.0,2.0,70.33333333333333,2.5,1017.0,0,9.507650662961948,0,0,0,0,0,0,3,Cold,3,Mar,0,3.0,-2.3263939619428795
609,Andrássy út - Nagymező utca,2015-03-23,Morning,7.285714285714286,9.0,5.0,58.42857142857143,5.585714285714286,1021.0,0,9.914830403565238,0,0,0,0,0,0,7,Mild,3,Mar,0,3.0,2.6888468749917758
609,Andrássy út - Nagymező utca,2015-03-23,Morning Rush Hour,2.3333333333333335,4.0,1.0,83.0,4.366666666666666,1021.0,0,7.800639693779723,0,0,0,0,0,0,3,Cold,3,Mar,0,7.0,0.5575107150337728
609,Andrássy út - Nagymező utca,2015-03-24,Afternoon Rush Hour,14.857142857142858,15.0,14.0,45.857142857142854,16.428571428571427,1013.0,0,10.0,0,0,0,0,0,0,7,Warm,3,Mar,0,3.0,2.376993646404906
609,Andrássy út - Nagymező utca,2015-03-24,Early Afternoon,13.777777777777779,15.0,12.0,52.333333333333336,16.88888888888889,1014.3333333333334,2,9.950317735413057,0,0,0,0,0,0,9,Warm,3,Mar,0,7.0,-1.5027590067700345
609,Andrássy út - Nagymező utca,2015-03-24,Evening,9.5,12.0,8.0,70.5,11.6,1013.0,0,9.335999391323337,0,0,0,0,0,0,8,Mild,3,Mar,0,9.0,2.4550761524366544
609,Andrássy út - Nagymező utca,2015-03-24,Late Night,0.0,0.0,0.0,87.0,3.7,1017.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,3,Mar,0,8.0,-0.6709230959362533
609,Andrássy út - Nagymező utca,2015-03-24,Morning,9.875,12.0,9.0,58.5,21.7625,1016.625,1,9.850953206239168,0,0,0,0,0,0,8,Mild,3,Mar,0,1.0,3.180535560053875
609,Andrássy út - Nagymező utca,2015-03-24,Morning Rush Hour,4.666666666666667,5.0,4.0,89.0,13.0,1017.0,0,8.0,0,0,0,1,1,0,3,Cold,3,Mar,0,8.0,1.0867092981984932
609,Andrássy út - Nagymező utca,2015-03-24,Night,7.0,7.0,7.0,87.0,9.3,1013.0,0,8.821045576407506,0,0,0,0,0,0,2,Mild,3,Mar,0,3.0,-0.12123936732390339
609,Andrássy út - Nagymező utca,2015-03-25,Afternoon Rush Hour,15.777777777777779,16.0,15.0,54.22222222222222,23.67777777777778,1009.0,0,9.933756980550742,0,0,0,0,0,0,9,Warm,3,Mar,0,2.0,4.582678604077202
609,Andrássy út - Nagymező utca,2015-03-25,Early Afternoon,14.5,16.0,13.0,62.5,23.625,1011.125,2,9.850953206239168,0,0,0,0,0,0,8,Warm,3,Mar,0,9.0,-2.166382235040789
609,Andrássy út - Nagymező utca,2015-03-25,Evening,14.0,14.0,14.0,53.0,25.9,1009.0,0,9.925476603119584,0,0,0,0,0,0,2,Warm,3,Mar,0,8.0,-1.5297067529150907
609,Andrássy út - Nagymező utca,2015-03-25,Morning,12.0,13.0,11.0,73.6,17.04,1012.6,1,9.438990154306504,0,0,0,0,0,0,5,Mild,3,Mar,0,2.0,0.9468521518880921
609,Andrássy út - Nagymező utca,2015-03-25,Morning Rush Hour,7.0,9.0,6.0,92.2,11.120000000000001,1012.8,1,7.5965585172541665,0,0,0,0,0,0,5,Cold,3,Mar,0,5.0,1.7843406534678405
609,Andrássy út - Nagymező utca,2015-03-25,Night,11.0,11.0,11.0,88.0,17.933333333333334,1009.0,0,7.1732186190161045,1,0,0,0,1,0,3,Mild,3,Mar,0,5.0,0.3840003602399791
609,Andrássy út - Nagymező utca,2015-03-26,Afternoon Rush Hour,17.0,18.0,16.0,56.5,15.75,1008.0,0,9.888214904679376,0,0,0,0,0,0,4,Warm,3,Mar,0,3.0,-1.46677161674753
609,Andrássy út - Nagymező utca,2015-03-26,Early Afternoon,16.833333333333332,17.0,16.0,58.333333333333336,15.433333333333332,1009.8333333333334,1,9.850953206239168,0,0,0,0,0,0,6,Warm,3,Mar,0,4.0,-0.5690973228714586
609,Andrássy út - Nagymező utca,2015-03-26,Evening,13.0,15.0,12.0,69.2,5.2,1008.0,0,9.850953206239168,0,0,0,0,0,0,10,Warm,3,Mar,0,6.0,4.795331294019426
609,Andrássy út - Nagymező utca,2015-03-26,Late Night,9.0,9.0,9.0,93.0,16.7,1009.0,0,5.759827928524157,0,0,0,0,0,0,1,Mild,3,Mar,0,10.0,-1.273557800753117
609,Andrássy út - Nagymező utca,2015-03-26,Morning,13.75,16.0,12.0,71.0,11.125,1010.75,1,9.63073799722146,0,0,0,0,0,0,4,Warm,3,Mar,0,1.0,-1.9565626457030074
609,Andrássy út - Nagymező utca,2015-03-26,Morning Rush Hour,10.0,10.0,10.0,87.0,19.166666666666668,1010.0,0,8.821045576407506,0,0,0,0,0,0,3,Mild,3,Mar,0,4.0,1.260809936485364
609,Andrássy út - Nagymező utca,2015-03-26,Night,11.0,11.0,11.0,85.0,9.3,1007.0,0,7.290436752465832,0,0,0,0,0,0,2,Mild,3,Mar,0,3.0,-0.48587674271098047
609,Andrássy út - Nagymező utca,2015-03-27,Afternoon Rush Hour,10.857142857142858,11.0,10.0,70.42857142857143,42.32857142857143,1007.2857142857143,1,9.850953206239168,0,0,0,0,0,0,7,Mild,3,Mar,0,2.0,3.007764513666795
609,Andrássy út - Nagymező utca,2015-03-27,Early Afternoon,13.333333333333334,14.0,13.0,67.0,33.93333333333333,1007.3333333333334,1,9.850953206239168,0,0,0,0,0,0,3,Warm,3,Mar,0,7.0,-2.4601658293153816
609,Andrássy út - Nagymező utca,2015-03-27,Evening,10.0,10.0,10.0,71.0,42.6,1008.0,0,9.850953206239168,0,0,0,0,0,0,1,Mild,3,Mar,0,3.0,-1.6190765910250495
609,Andrássy út - Nagymező utca,2015-03-27,Morning,12.666666666666666,13.0,12.0,75.33333333333333,25.933333333333334,1007.6666666666666,1,9.950317735413057,0,0,0,0,0,0,3,Warm,3,Mar,0,1.0,-0.3007889594125879
609,Andrássy út - Nagymező utca,2015-03-27,Morning Rush Hour,10.666666666666666,13.0,9.0,82.0,12.366666666666667,1006.6666666666666,1,8.821045576407506,0,0,0,0,0,0,3,Mild,3,Mar,0,3.0,-1.1598309095377628
609,Andrássy út - Nagymező utca,2015-03-27,Night,8.666666666666666,9.0,8.0,76.0,32.1,1010.0,2,10.0,3,0,0,0,3,0,3,Mild,3,Mar,0,3.0,-1.5451965260588905
609,Andrássy út - Nagymező utca,2015-03-28,Afternoon Rush Hour,11.0,11.0,11.0,48.0,27.166666666666668,1013.0,0,10.0,0,0,0,0,0,0,3,Mild,3,Mar,1,3.0,-0.524163345896751
609,Andrássy út - Nagymező utca,2015-03-28,Early Afternoon,12.0,12.0,12.0,46.5,33.35,1013.0,0,10.0,0,0,0,0,0,0,6,Mild,3,Mar,1,3.0,1.7999954687145516
609,Andrássy út - Nagymező utca,2015-03-28,Evening,10.0,10.0,10.0,48.5,21.47,1013.6,1,10.0,0,0,0,0,0,0,10,Mild,3,Mar,1,6.0,5.92438159877248
609,Andrássy út - Nagymező utca,2015-03-28,Late Night,8.0,8.0,8.0,71.0,33.3,1011.0,0,10.0,1,0,0,0,1,0,1,Mild,3,Mar,1,10.0,-1.397646112997999
609,Andrássy út - Nagymező utca,2015-03-28,Morning Rush Hour,8.5,9.0,8.0,62.0,36.1,1013.0,0,9.925476603119584,0,0,0,0,0,0,2,Mild,3,Mar,1,1.0,-0.13917068928580179
609,Andrássy út - Nagymező utca,2015-03-28,Night,9.0,9.0,9.0,54.0,15.940000000000001,1014.0,0,9.940381282495668,0,0,0,0,0,0,5,Mild,3,Mar,1,2.0,2.304091712334648
609,Andrássy út - Nagymező utca,2015-03-29,Afternoon Rush Hour,12.285714285714286,13.0,12.0,56.0,24.1,1008.0,0,10.0,0,0,0,0,0,0,7,Mild,3,Mar,1,5.0,2.8719919860099887
609,Andrássy út - Nagymező utca,2015-03-29,Early Afternoon,12.75,13.0,12.0,43.25,19.0,1008.75,2,10.0,0,0,0,0,0,0,4,Warm,3,Mar,1,7.0,-3.846701963093375
609,Andrássy út - Nagymező utca,2015-03-29,Evening,10.5,11.0,9.0,66.7,14.279999999999998,1007.0,0,10.0,0,0,0,0,0,0,10,Mild,3,Mar,1,4.0,6.00301215798969
609,Andrássy út - Nagymező utca,2015-03-29,Late Night,5.0,5.0,5.0,70.0,14.8,1013.0,0,9.850953206239168,0,0,0,0,0,0,1,Cold,3,Mar,1,10.0,-1.1448190049279137
609,Andrássy út - Nagymező utca,2015-03-29,Morning,10.0,10.0,10.0,40.0,14.8,1012.0,0,10.0,0,0,0,0,0,0,1,Mild,3,Mar,1,1.0,-1.7437093863271773
609,Andrássy út - Nagymező utca,2015-03-29,Morning Rush Hour,2.0,2.0,2.0,87.0,7.4,1012.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,3,Mar,1,1.0,-0.38295609143701803
609,Andrássy út - Nagymező utca,2015-03-29,Night,8.0,8.0,8.0,74.33333333333333,7.400000000000001,1006.3333333333334,1,9.36084052361681,0,0,0,0,0,0,6,Mild,3,Mar,1,1.0,3.1638782879724183
609,Andrássy út - Nagymező utca,2015-03-30,Afternoon Rush Hour,10.6,11.0,10.0,81.8,16.3,1001.0,0,9.498608871810836,1,0,0,0,1,0,5,Mild,3,Mar,0,6.0,1.5756074756348015
609,Andrássy út - Nagymező utca,2015-03-30,Early Afternoon,11.0,12.0,10.0,74.5,18.5,1000.0,2,9.0,1,0,0,0,1,0,2,Mild,3,Mar,0,5.0,-5.311036567933255
609,Andrássy út - Nagymező utca,2015-03-30,Evening,11.333333333333334,12.0,11.0,59.333333333333336,25.333333333333332,1001.0,0,9.850953206239168,0,0,0,0,0,0,6,Mild,3,Mar,0,2.0,2.6043460675013623
609,Andrássy út - Nagymező utca,2015-03-30,Morning,9.5,10.0,9.0,90.0,12.05,1000.0,0,9.410522788203753,0,0,0,0,0,0,2,Mild,3,Mar,0,6.0,-0.3062197451436206
609,Andrássy út - Nagymező utca,2015-03-31,Afternoon Rush Hour,13.0,13.0,13.0,51.6,22.6,998.2,1,10.0,5,0,0,0,5,0,5,Warm,3,Mar,0,2.0,-0.48397088726321247
609,Andrássy út - Nagymező utca,2015-03-31,Early Afternoon,9.75,12.0,9.0,52.25,30.1,1001.5,4,9.925476603119584,0,0,0,0,0,0,4,Mild,3,Mar,0,5.0,-8.81215546084098
609,Andrássy út - Nagymező utca,2015-03-31,Evening,12.0,12.0,12.0,82.0,22.2,1001.0,0,10.0,1,0,0,0,1,0,1,Mild,3,Mar,0,4.0,-1.8414946109994572
609,Andrássy út - Nagymező utca,2015-03-31,Morning,6.0,6.0,6.0,66.0,16.7,1008.5,1,9.850953206239168,0,0,0,0,0,0,2,Cold,3,Mar,0,1.0,-0.40997888993872156
609,Andrássy út - Nagymező utca,2015-03-31,Morning Rush Hour,4.0,4.0,4.0,75.0,18.5,1010.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,3,Mar,0,2.0,-0.4767277670535712
609,Andrássy út - Nagymező utca,2015-04-01,Afternoon Rush Hour,8.0,8.0,8.0,57.0,37.0,1009.0,0,10.0,0,0,0,0,0,0,3,Mild,4,Apr,0,1.0,-0.13903891424531656
609,Andrássy út - Nagymező utca,2015-04-01,Early Afternoon,8.8,10.0,8.0,42.4,47.019999999999996,1009.8,1,10.0,0,0,0,0,0,0,5,Mild,4,Apr,0,3.0,-1.7217586651244803
609,Andrássy út - Nagymező utca,2015-04-01,Evening,4.0,4.0,4.0,75.0,18.5,1012.0,0,10.0,0,0,0,0,0,0,1,Cold,4,Apr,0,5.0,-1.5390178101780974
609,Andrássy út - Nagymező utca,2015-04-01,Late Night,8.0,8.0,8.0,57.0,31.5,1005.0,0,9.850953206239168,0,0,0,0,0,0,4,Mild,4,Apr,0,1.0,1.5353522849227321
609,Andrássy út - Nagymező utca,2015-04-01,Morning,8.0,10.0,7.0,56.6,34.44,1008.6,1,10.0,0,0,0,0,0,0,5,Mild,4,Apr,0,4.0,0.1184826434383961
609,Andrássy út - Nagymező utca,2015-04-01,Morning Rush Hour,6.333333333333333,7.0,6.0,64.33333333333333,25.933333333333334,1007.0,0,9.900635470826112,0,0,0,0,0,0,3,Cold,4,Apr,0,5.0,0.8255225207448005
609,Andrássy út - Nagymező utca,2015-04-03,Afternoon Rush Hour,8.0,8.0,8.0,50.0,42.6,1016.0,0,10.0,0,0,0,0,0,0,1,Mild,4,Apr,0,3.0,-2.3713427662204656
609,Andrássy út - Nagymező utca,2015-04-03,Early Afternoon,8.0,8.0,8.0,45.0,38.9,1016.0,0,10.0,0,0,0,0,0,0,3,Mild,4,Apr,0,1.0,-0.9807160738414167
609,Andrássy út - Nagymező utca,2015-04-03,Evening,4.0,6.0,2.0,73.5,5.6000000000000005,1016.0,0,9.410522788203753,0,0,0,0,0,0,4,Cold,4,Apr,0,3.0,-0.9746173198834551
609,Andrássy út - Nagymező utca,2015-04-03,Morning,4.0,4.0,4.0,70.0,42.6,1015.0,0,10.0,0,0,0,0,0,0,1,Cold,4,Apr,0,4.0,-1.0277010458597169
609,Andrássy út - Nagymező utca,2015-04-03,Morning Rush Hour,3.0,4.0,2.0,71.66666666666667,40.733333333333334,1014.0,0,9.557332927548892,0,0,0,0,0,0,3,Cold,4,Apr,0,1.0,0.8591436706532307
609,Andrássy út - Nagymező utca,2015-04-03,Night,0.0,0.0,0.0,80.0,5.6,1016.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,4,Apr,0,3.0,-0.9899204778129409
609,Andrássy út - Nagymező utca,2015-04-05,Afternoon Rush Hour,8.5,10.0,8.0,40.0,15.774999999999999,1015.75,1,10.0,0,0,0,0,0,0,4,Mild,4,Apr,1,1.0,-2.654257348934837
609,Andrássy út - Nagymező utca,2015-04-05,Early Afternoon,9.333333333333334,10.0,8.0,44.0,16.7,1016.0,0,10.0,0,0,0,0,0,0,3,Mild,4,Apr,1,4.0,-3.2377272615840544
609,Andrássy út - Nagymező utca,2015-04-05,Evening,4.0,4.0,4.0,56.0,11.1,1017.0,0,9.850953206239168,0,0,0,0,0,0,1,Cold,4,Apr,1,3.0,-2.008993367876263
609,Andrássy út - Nagymező utca,2015-04-05,Late Night,2.0,2.0,2.0,75.0,11.1,1013.0,0,8.821045576407506,0,0,0,0,0,0,3,Cold,4,Apr,1,1.0,0.9006544939730277
609,Andrássy út - Nagymező utca,2015-04-05,Morning,7.666666666666667,8.0,7.0,51.0,19.166666666666668,1015.0,0,10.0,0,0,0,0,0,0,3,Mild,4,Apr,1,3.0,-0.20271683404934926
609,Andrássy út - Nagymező utca,2015-04-07,Afternoon Rush Hour,11.25,12.0,11.0,32.25,12.95,1024.25,1,10.0,0,0,0,0,0,0,4,Mild,4,Apr,0,3.0,-2.622277089791944
609,Andrássy út - Nagymező utca,2015-04-07,Early Afternoon,10.5,11.0,10.0,32.5,23.15,1025.5,1,10.0,0,0,0,0,0,0,2,Mild,4,Apr,0,4.0,-5.309683780714488
609,Andrássy út - Nagymező utca,2015-04-07,Evening,10.0,11.0,8.0,36.333333333333336,22.2,1024.3333333333333,1,10.0,0,0,0,0,0,0,6,Mild,4,Apr,0,2.0,-1.6250279756030404
609,Andrássy út - Nagymező utca,2015-04-07,Morning,8.333333333333334,9.0,8.0,37.5,35.78333333333333,1026.5,1,10.0,0,0,0,0,0,0,6,Mild,4,Apr,0,6.0,1.6283360786454955
609,Andrássy út - Nagymező utca,2015-04-07,Morning Rush Hour,4.666666666666667,6.0,3.0,55.333333333333336,22.833333333333332,1025.6666666666667,1,9.900635470826112,0,0,0,0,0,0,3,Cold,4,Apr,0,6.0,-0.9383214124796715
609,Andrássy út - Nagymező utca,2015-04-07,Night,6.0,6.0,6.0,49.0,16.7,1026.0,0,10.0,0,0,0,0,0,0,1,Cold,4,Apr,0,3.0,-1.8935511544375374
609,Andrássy út - Nagymező utca,2015-04-09,Afternoon Rush Hour,16.75,17.0,16.0,23.75,5.35,1028.0,0,10.0,0,0,0,0,0,0,8,Warm,4,Apr,0,1.0,1.095396244084304
609,Andrássy út - Nagymező utca,2015-04-09,Early Afternoon,14.8,16.0,14.0,34.6,12.43,1029.6,1,10.0,0,0,0,0,0,0,10,Warm,4,Apr,0,8.0,-0.5675751871672485
609,Andrássy út - Nagymező utca,2015-04-09,Evening,12.3,15.0,9.0,30.8,9.99,1028.3,1,10.0,0,0,0,0,0,0,10,Mild,4,Apr,0,10.0,-4.863074862834267
609,Andrássy út - Nagymező utca,2015-04-09,Late Night,6.0,6.0,6.0,67.33333333333333,7.400000000000001,1027.0,0,9.850953206239168,0,0,0,0,0,0,3,Cold,4,Apr,0,10.0,0.3146630555338321
609,Andrássy út - Nagymező utca,2015-04-09,Morning,12.11111111111111,13.0,11.0,45.888888888888886,10.7,1030.2222222222222,1,9.983439245137685,0,0,0,0,0,0,9,Warm,4,Apr,0,3.0,3.158597139934411
609,Andrássy út - Nagymező utca,2015-04-09,Morning Rush Hour,5.0,5.0,5.0,87.0,11.1,1029.0,0,8.821045576407506,0,0,0,0,0,0,1,Cold,4,Apr,0,9.0,-0.903840972263414
609,Andrássy út - Nagymező utca,2015-04-09,Night,4.5,9.0,1.0,58.375,6.5125,1029.0,0,9.410522788203753,0,0,0,0,0,0,8,Cold,4,Apr,0,1.0,-1.479328630773196
609,Andrássy út - Nagymező utca,2015-04-11,Afternoon Rush Hour,21.0,21.0,21.0,32.75,11.5625,1020.0,0,10.0,0,0,0,0,0,0,8,Hot,4,Apr,1,8.0,1.1907703983175741
609,Andrássy út - Nagymező utca,2015-04-11,Early Afternoon,20.789473684210527,21.0,20.0,30.36842105263158,14.926315789473685,1021.2105263157895,1,10.0,0,0,0,0,0,0,19,Hot,4,Apr,1,8.0,7.81658292018421
609,Andrássy út - Nagymező utca,2015-04-11,Evening,18.0,19.0,15.0,37.5,6.7250000000000005,1020.0,0,10.0,0,0,0,0,0,0,8,Warm,4,Apr,1,19.0,-2.8533729025286476
609,Andrássy út - Nagymező utca,2015-04-11,Morning,13.75,14.0,13.0,38.0,14.8,1023.0,0,10.0,0,0,0,0,0,0,4,Warm,4,Apr,1,8.0,-0.5817823722161384
609,Andrássy út - Nagymező utca,2015-04-11,Morning Rush Hour,10.0,10.0,10.0,47.0,11.1,1023.0,0,10.0,0,0,0,0,0,0,1,Mild,4,Apr,1,4.0,-1.666355603068261
609,Andrássy út - Nagymező utca,2015-04-11,Night,11.166666666666666,12.0,11.0,64.5,5.566666666666666,1021.1666666666666,1,9.850953206239168,0,0,0,0,0,0,6,Mild,4,Apr,1,1.0,1.1981369785396687
609,Andrássy út - Nagymező utca,2015-04-13,Afternoon Rush Hour,21.0,22.0,19.0,31.153846153846153,37.746153846153845,1022.0,0,10.0,0,0,0,0,0,0,13,Hot,4,Apr,0,6.0,3.2459539604551892
609,Andrássy út - Nagymező utca,2015-04-13,Early Afternoon,21.666666666666668,22.0,21.0,32.333333333333336,28.166666666666668,1023.2222222222222,1,10.0,0,0,0,0,0,0,9,Hot,4,Apr,0,13.0,-2.148819488026934
609,Andrássy út - Nagymező utca,2015-04-13,Evening,16.846153846153847,18.0,15.0,43.38461538461539,30.9,1022.3076923076923,1,10.0,0,0,0,0,0,0,13,Warm,4,Apr,0,9.0,3.4484959545981724
609,Andrássy út - Nagymező utca,2015-04-13,Morning,17.142857142857142,19.0,15.0,45.285714285714285,11.385714285714286,1025.0,0,10.0,0,0,0,0,0,0,7,Warm,4,Apr,0,13.0,-0.9747847396863465
609,Andrássy út - Nagymező utca,2015-04-13,Morning Rush Hour,7.25,10.0,4.0,80.0,2.8,1026.0,0,8.821045576407506,0,0,0,0,0,0,4,Cold,4,Apr,0,7.0,-1.2847199686919426
609,Andrássy út - Nagymező utca,2015-04-13,Night,14.0,14.0,14.0,44.0,31.5,1024.0,0,10.0,0,0,0,0,0,0,2,Warm,4,Apr,0,4.0,-1.8205561102855343
609,Andrássy út - Nagymező utca,2015-04-15,Afternoon Rush Hour,23.0,23.0,23.0,30.0,27.8,1016.0,0,10.0,0,0,0,0,0,0,6,Hot,4,Apr,0,2.0,-0.5437328180685652
609,Andrássy út - Nagymező utca,2015-04-15,Early Afternoon,22.0,23.0,21.0,33.75,23.941666666666666,1018.3333333333334,3,10.0,0,0,0,0,0,0,12,Hot,4,Apr,0,6.0,-6.722796683447751
609,Andrássy út - Nagymező utca,2015-04-15,Evening,19.23076923076923,22.0,18.0,38.84615384615385,15.538461538461538,1015.6153846153846,1,10.0,0,0,0,0,0,0,13,Warm,4,Apr,0,12.0,-0.08279296649866907
609,Andrássy út - Nagymező utca,2015-04-15,Late Night,8.333333333333334,9.0,7.0,59.666666666666664,2.5,1022.6666666666666,1,9.850953206239168,0,0,0,0,0,0,9,Mild,4,Apr,0,13.0,3.976490067859631
609,Andrássy út - Nagymező utca,2015-04-15,Morning,17.5,19.0,14.0,40.625,20.15,1020.625,1,10.0,0,0,0,0,0,0,8,Warm,4,Apr,0,9.0,-2.7900453624735206
609,Andrássy út - Nagymező utca,2015-04-15,Morning Rush Hour,6.666666666666667,10.0,5.0,71.33333333333333,4.966666666666666,1021.0,0,9.164348119684727,0,0,0,0,0,0,3,Cold,4,Apr,0,8.0,-1.6650435108705253
609,Andrássy út - Nagymező utca,2015-04-15,Night,12.0,13.0,10.0,60.666666666666664,1.8999999999999997,1015.6666666666666,1,9.850953206239168,0,0,0,0,0,0,3,Warm,4,Apr,0,3.0,-3.3338129173839395
609,Andrássy út - Nagymező utca,2015-04-17,Afternoon Rush Hour,20.333333333333332,21.0,17.0,39.44444444444444,19.133333333333333,1008.0,0,10.0,3,0,0,0,3,0,9,Hot,4,Apr,0,3.0,-2.735287376075174
609,Andrássy út - Nagymező utca,2015-04-17,Early Afternoon,22.727272727272727,24.0,22.0,33.0,18.518181818181816,1008.7272727272727,1,10.0,0,0,0,0,0,0,11,Hot,4,Apr,0,9.0,-1.6587694077738426
609,Andrássy út - Nagymező utca,2015-04-17,Evening,14.0,15.0,13.0,84.0,17.575,1008.0,0,9.0,4,0,0,0,4,0,4,Warm,4,Apr,0,11.0,-2.2180519768166844
609,Andrássy út - Nagymező utca,2015-04-17,Late Night,13.0,13.0,13.0,54.0,3.7,1011.0,0,9.850953206239168,0,0,0,0,0,0,1,Warm,4,Apr,0,4.0,-2.3161214252233537
609,Andrássy út - Nagymező utca,2015-04-17,Morning,17.6,21.0,16.0,53.4,5.180000000000001,1009.8,1,9.880762564991334,0,0,0,0,0,0,5,Warm,4,Apr,0,1.0,-5.1630462934679375
609,Andrássy út - Nagymező utca,2015-04-17,Morning Rush Hour,12.6,14.0,8.0,75.8,6.68,1010.0,0,9.438990154306504,0,0,0,0,0,0,5,Warm,4,Apr,0,5.0,-0.5508091805172759
609,Andrássy út - Nagymező utca,2015-04-19,Afternoon Rush Hour,12.5,13.0,12.0,33.0,13.9,1019.0,0,10.0,0,0,0,0,0,0,4,Mild,4,Apr,1,5.0,-1.6986921148365148
609,Andrássy út - Nagymező utca,2015-04-19,Early Afternoon,10.666666666666666,11.0,10.0,36.666666666666664,13.805555555555555,1020.6111111111111,1,10.0,0,0,0,0,0,0,18,Mild,4,Apr,1,4.0,10.59999300926749
609,Andrássy út - Nagymező utca,2015-04-19,Evening,10.0,10.0,10.0,43.0,11.1,1019.0,0,10.0,0,0,0,0,0,0,3,Mild,4,Apr,1,18.0,-1.3522532811139136
609,Andrássy út - Nagymező utca,2015-04-19,Late Night,1.5,2.0,1.0,70.0,6.5,1021.0,0,9.850953206239168,0,0,0,0,0,0,4,Cold,4,Apr,1,3.0,1.44005083870133
609,Andrássy út - Nagymező utca,2015-04-19,Morning,9.142857142857142,10.0,9.0,47.285714285714285,8.485714285714286,1022.0,0,10.0,0,0,0,0,0,0,7,Mild,4,Apr,1,4.0,3.2668689035429397
609,Andrássy út - Nagymező utca,2015-04-19,Night,3.6666666666666665,5.0,2.0,69.16666666666667,2.183333333333333,1019.6666666666666,1,9.507650662961948,0,0,0,0,0,0,6,Cold,4,Apr,1,7.0,1.0176087807531804
609,Andrássy út - Nagymező utca,2015-04-21,Afternoon Rush Hour,18.0,18.0,18.0,28.5,35.15,1018.0,0,10.0,0,0,0,0,0,0,4,Warm,4,Apr,0,6.0,-1.608611737377779
609,Andrássy út - Nagymező utca,2015-04-21,Early Afternoon,15.714285714285714,18.0,13.0,27.571428571428573,25.914285714285715,1019.0,2,10.0,0,0,0,0,0,0,7,Warm,4,Apr,0,4.0,-12.577586186899552
609,Andrássy út - Nagymező utca,2015-04-21,Evening,17.076923076923077,18.0,16.0,31.846153846153847,17.96153846153846,1017.2307692307693,1,10.0,0,0,0,0,0,0,13,Warm,4,Apr,0,7.0,4.259553415395343
