time,index,temperature_C,humidity,windspeed_kph,wind_direction_degres,wind_direction,pressure_mBar,visibility_km,wind_chill_C,fog,rain,snow,thunder,temperature_bin,wind_chill_bin,humidity_bin,hour,time_of_day,month,month_str,bad_weather,severe_weather
2015-03-09 05:00:00,3221,-5.0,86,1.9,0,Variable,1030,8.821045576407506,,0,0,0,0,Very Cold,Hot,High,5,Morning,3,Mar,0,0
2015-03-09 05:30:00,3222,-5.0,86,3.7,0,Variable,1030,8.821045576407506,,0,0,0,0,Very Cold,Hot,High,5,Morning,3,Mar,0,0
2015-03-09 06:00:00,3223,-5.0,86,3.7,0,Variable,1030,8.821045576407506,,0,0,0,0,Very Cold,Hot,High,6,Morning,3,Mar,0,0
2015-03-09 06:30:00,3224,-5.0,93,3.7,0,Variable,1030,5.759827928524157,,0,0,0,0,Very Cold,Hot,Very High,6,Morning,3,Mar,0,0
2015-03-09 07:00:00,3225,-5.0,86,3.7,0,Variable,1030,8.821045576407506,,0,0,0,0,Very Cold,Hot,High,7,Morning,3,Mar,0,0
2015-03-09 07:30:00,3226,-1.0,80,5.6,0,Variable,1031,8.821045576407506,-3.0,0,0,0,0,Very Cold,Very Cold,High,7,Morning,3,Mar,0,0
2015-03-09 08:00:00,3227,2.0,75,3.7,0,Variable,1031,8.821045576407506,,0,0,0,0,Cold,Hot,High,8,Morning,3,Mar,0,0
2015-03-09 08:30:00,3228,3.0,70,1.9,0,Variable,1031,9.850953206239168,,0,0,0,0,Cold,Hot,Moderate,8,Morning,3,Mar,0,0
2015-03-09 09:00:00,3229,4.0,65,1.9,0,Variable,1031,9.850953206239168,,0,0,0,0,Cold,Hot,Moderate,9,Morning,3,Mar,0,0
2015-03-09 09:30:00,3230,6.0,53,3.7,0,Variable,1031,10.0,,0,0,0,0,Cold,Hot,Low,9,Morning,3,Mar,0,0
2015-03-09 10:00:00,3231,7.0,49,7.4,240,WSW,1030,10.0,5.7,0,0,0,0,Mild,Cold,Low,10,Morning,3,Mar,0,0
2015-03-09 10:30:00,3232,8.0,43,13.0,230,SW,1030,10.0,5.8,0,0,0,0,Mild,Cold,Low,10,Morning,3,Mar,0,0
2015-03-09 11:00:00,3233,9.0,43,9.3,260,West,1030,10.0,,0,0,0,0,Mild,Hot,Low,11,Morning,3,Mar,0,0
2015-03-09 11:30:00,3234,9.0,43,9.3,210,SSW,1030,10.0,,0,0,0,0,Mild,Hot,Low,11,Morning,3,Mar,0,0
2015-03-09 12:00:00,3235,10.0,40,9.3,270,West,1030,10.0,,0,0,0,0,Mild,Hot,Low,12,Afternoon,3,Mar,0,0
2015-03-09 12:30:00,3236,10.0,40,5.6,0,Variable,1029,10.0,,0,0,0,0,Mild,Hot,Low,12,Afternoon,3,Mar,0,0
2015-03-09 13:00:00,3237,11.0,38,7.4,270,West,1029,10.0,,0,0,0,0,Mild,Hot,Low,13,Afternoon,3,Mar,0,0
2015-03-09 13:30:00,3238,12.0,35,7.4,200,SSW,1029,10.0,,0,0,0,0,Mild,Hot,Low,13,Afternoon,3,Mar,0,0
2015-03-09 14:00:00,3239,11.0,35,5.6,0,Variable,1029,10.0,,0,0,0,0,Mild,Hot,Low,14,Afternoon,3,Mar,0,0
2015-03-09 14:30:00,3240,12.0,33,7.4,230,SW,1028,10.0,,0,0,0,0,Mild,Hot,Low,14,Afternoon,3,Mar,0,0
2015-03-09 15:00:00,3241,12.0,33,7.4,0,Variable,1028,10.0,,0,0,0,0,Mild,Hot,Low,15,Afternoon,3,Mar,0,0
2015-03-09 15:30:00,3242,13.0,31,1.9,0,Variable,1028,10.0,,0,0,0,0,Warm,Hot,Low,15,Afternoon,3,Mar,0,0
2015-03-09 16:00:00,3243,12.0,33,3.7,0,Variable,1028,10.0,,0,0,0,0,Mild,Hot,Low,16,Afternoon,3,Mar,0,0
2015-03-09 16:30:00,3244,11.0,35,5.6,0,Variable,1028,10.0,,0,0,0,0,Mild,Hot,Low,16,Afternoon,3,Mar,0,0
2015-03-09 17:00:00,3245,11.0,35,7.4,210,SSW,1028,10.0,,0,0,0,0,Mild,Hot,Low,17,Evening,3,Mar,0,0
2015-03-09 17:30:00,3246,10.0,40,9.3,220,SW,1028,10.0,,0,0,0,0,Mild,Hot,Low,17,Evening,3,Mar,0,0
2015-03-09 18:00:00,3247,8.0,46,5.6,0,Variable,1028,10.0,7.3,0,0,0,0,Mild,Mild,Low,18,Evening,3,Mar,0,0
2015-03-09 18:30:00,3248,7.0,49,7.4,220,SW,1028,10.0,5.7,0,0,0,0,Mild,Cold,Low,18,Evening,3,Mar,0,0
2015-03-09 19:00:00,3249,5.0,53,3.7,0,Variable,1028,10.0,,0,0,0,0,Cold,Hot,Low,19,Evening,3,Mar,0,0
2015-03-09 19:30:00,3250,3.0,65,5.6,0,Variable,1029,9.850953206239168,1.6,0,0,0,0,Cold,Cold,Moderate,19,Evening,3,Mar,0,0
2015-03-09 20:00:00,3251,2.0,70,3.7,0,Variable,1029,9.850953206239168,,0,0,0,0,Cold,Hot,Moderate,20,Evening,3,Mar,0,0
2015-03-09 20:30:00,3252,1.0,75,1.9,0,Variable,1029,8.821045576407506,,0,0,0,0,Cold,Hot,High,20,Evening,3,Mar,0,0
2015-03-09 21:00:00,3253,1.0,70,3.7,0,Variable,1029,9.850953206239168,,0,0,0,0,Cold,Hot,Moderate,21,Night,3,Mar,0,0
2015-03-09 21:30:00,3254,-1.0,80,3.7,0,Variable,1028,8.821045576407506,,0,0,0,0,Very Cold,Hot,High,21,Night,3,Mar,0,0
2015-03-09 22:00:00,3255,0.0,75,3.7,0,Variable,1028,8.821045576407506,,0,0,0,0,Cold,Hot,High,22,Night,3,Mar,0,0
2015-03-09 22:30:00,3256,0.0,75,5.6,0,Variable,1028,8.821045576407506,-1.8,0,0,0,0,Cold,Very Cold,High,22,Night,3,Mar,0,0
2015-03-09 23:00:00,3257,-1.0,80,0.0,0,North,1028,8.821045576407506,,0,0,0,0,Very Cold,Hot,High,23,Night,3,Mar,0,0
2015-03-09 23:30:00,3258,0.0,80,3.7,0,Variable,1028,8.0,,0,0,0,0,Cold,Hot,High,23,Night,3,Mar,0,0
2015-03-10 00:00:00,3259,-3.0,86,1.9,0,Variable,1028,8.0,,0,0,0,0,Very Cold,Hot,High,0,LateNight,3,Mar,0,0
2015-03-10 00:30:00,3260,-2.0,86,0.0,0,North,1028,6.0,,0,0,0,0,Very Cold,Hot,High,0,LateNight,3,Mar,0,0
2015-03-10 01:00:00,3261,-2.0,86,0.0,0,North,1028,6.0,,0,0,0,0,Very Cold,Hot,High,1,LateNight,3,Mar,0,0
2015-03-10 01:30:00,3262,-2.0,86,0.0,0,North,1028,7.0,,0,0,0,0,Very Cold,Hot,High,1,LateNight,3,Mar,0,0
2015-03-10 02:00:00,3263,-1.0,80,3.7,0,Variable,1028,7.0,,0,0,0,0,Very Cold,Hot,High,2,LateNight,3,Mar,0,0
2015-03-10 02:30:00,3264,-3.0,86,1.9,0,Variable,1028,7.0,,0,0,0,0,Very Cold,Hot,High,2,LateNight,3,Mar,0,0
2015-03-10 03:00:00,3265,-2.0,80,0.0,0,North,1027,7.0,,0,0,0,0,Very Cold,Hot,High,3,LateNight,3,Mar,0,0
2015-03-10 03:30:00,3266,-4.0,86,3.7,0,Variable,1027,7.0,,0,0,0,0,Very Cold,Hot,High,3,LateNight,3,Mar,0,0
2015-03-10 04:00:00,3267,-3.0,86,1.9,0,Variable,1027,7.0,,0,0,0,0,Very Cold,Hot,High,4,LateNight,3,Mar,0,0
2015-03-10 04:30:00,3268,-4.0,86,3.7,0,Variable,1027,7.0,,0,0,0,0,Very Cold,Hot,High,4,LateNight,3,Mar,0,0
2015-03-10 05:00:00,3269,-3.0,86,0.0,0,North,1027,8.821045576407506,,0,0,0,0,Very Cold,Hot,High,5,Morning,3,Mar,0,0
2015-03-10 05:30:00,3270,-4.0,86,1.9,0,Variable,1027,8.821045576407506,,0,0,0,0,Very Cold,Hot,High,5,Morning,3,Mar,0,0
2015-03-10 06:00:00,3271,-4.0,93,5.6,0,Variable,1027,5.759827928524157,-6.4,0,0,0,0,Very Cold,Very Cold,Very High,6,Morning,3,Mar,0,0
2015-03-10 06:30:00,3272,-1.0,86,5.6,0,Variable,1027,8.821045576407506,-3.0,0,0,0,0,Very Cold,Very Cold,High,6,Morning,3,Mar,0,0
2015-03-10 07:00:00,3273,0.0,80,5.6,0,Variable,1027,8.821045576407506,-1.8,0,0,0,0,Cold,Very Cold,High,7,Morning,3,Mar,0,0
2015-03-10 07:30:00,3274,1.0,75,1.9,0,Variable,1027,8.821045576407506,,0,0,0,0,Cold,Hot,High,7,Morning,3,Mar,0,0
2015-03-10 08:00:00,3275,3.0,75,5.6,0,Variable,1027,8.821045576407506,1.6,0,0,0,0,Cold,Cold,High,8,Morning,3,Mar,0,0
2015-03-10 08:30:00,3276,5.0,70,5.6,0,Variable,1027,9.850953206239168,3.9,0,0,0,0,Cold,Cold,Moderate,8,Morning,3,Mar,0,0
2015-03-10 09:00:00,3277,8.0,57,5.6,0,Variable,1027,9.850953206239168,7.3,0,0,0,0,Mild,Mild,Moderate,9,Morning,3,Mar,0,0
2015-03-10 09:30:00,3278,9.0,50,1.9,0,Variable,1027,10.0,,0,0,0,0,Mild,Hot,Low,9,Morning,3,Mar,0,0
2015-03-10 10:00:00,3279,11.0,41,7.4,290,WNW,1026,10.0,,0,0,0,0,Mild,Hot,Low,10,Morning,3,Mar,0,0
2015-03-10 10:30:00,3280,12.0,38,11.1,270,West,1026,10.0,,0,0,0,0,Mild,Hot,Low,10,Morning,3,Mar,0,0
2015-03-10 11:00:00,3281,12.0,35,9.3,270,West,1026,10.0,,0,0,0,0,Mild,Hot,Low,11,Morning,3,Mar,0,0
2015-03-10 11:30:00,3282,13.0,31,9.3,240,WSW,1025,10.0,,0,0,0,0,Warm,Hot,Low,11,Morning,3,Mar,0,0
2015-03-10 12:00:00,3283,13.0,31,9.3,230,SW,1025,10.0,,0,0,0,0,Warm,Hot,Low,12,Afternoon,3,Mar,0,0
2015-03-10 12:30:00,3284,13.0,29,11.1,270,West,1024,10.0,,0,0,0,0,Warm,Hot,Low,12,Afternoon,3,Mar,0,0
2015-03-10 13:00:00,3285,14.0,27,7.4,10,North,1024,10.0,,0,0,0,0,Warm,Hot,Low,13,Afternoon,3,Mar,0,0
2015-03-10 13:30:00,3286,15.0,27,7.4,310,NW,1023,10.0,,0,0,0,0,Warm,Hot,Low,13,Afternoon,3,Mar,0,0
2015-03-10 14:00:00,3287,15.0,25,9.3,260,West,1023,10.0,,0,0,0,0,Warm,Hot,Low,14,Afternoon,3,Mar,0,0
2015-03-10 14:30:00,3288,15.0,25,9.3,320,NW,1023,10.0,,0,0,0,0,Warm,Hot,Low,14,Afternoon,3,Mar,0,0
2015-03-10 15:00:00,3289,15.0,23,7.4,290,WNW,1022,10.0,,0,0,0,0,Warm,Hot,Low,15,Afternoon,3,Mar,0,0
2015-03-10 15:30:00,3290,16.0,25,9.3,300,WNW,1022,10.0,,0,0,0,0,Warm,Hot,Low,15,Afternoon,3,Mar,0,0
2015-03-10 16:00:00,3291,15.0,25,9.3,260,West,1022,10.0,,0,0,0,0,Warm,Hot,Low,16,Afternoon,3,Mar,0,0
2015-03-10 16:30:00,3292,15.0,25,9.3,270,West,1022,10.0,,0,0,0,0,Warm,Hot,Low,16,Afternoon,3,Mar,0,0
2015-03-10 17:00:00,3293,14.0,27,9.3,260,West,1022,10.0,,0,0,0,0,Warm,Hot,Low,17,Evening,3,Mar,0,0
2015-03-10 17:30:00,3294,12.0,33,9.3,280,West,1022,10.0,,0,0,0,0,Mild,Hot,Low,17,Evening,3,Mar,0,0
2015-03-10 18:00:00,3295,9.0,40,11.1,310,NW,1022,10.0,,0,0,0,0,Mild,Hot,Low,18,Evening,3,Mar,0,0
2015-03-10 18:30:00,3296,8.0,43,14.8,300,WNW,1022,10.0,5.5,0,0,0,0,Mild,Cold,Low,18,Evening,3,Mar,0,0
2015-03-10 19:00:00,3297,6.0,53,9.3,340,NNW,1022,10.0,4.0,0,0,0,0,Cold,Cold,Low,19,Evening,3,Mar,0,0
2015-03-10 20:00:00,3298,5.0,57,7.4,300,WNW,1022,9.850953206239168,3.3,0,0,0,0,Cold,Cold,Moderate,20,Evening,3,Mar,0,0
2015-03-10 20:30:00,3299,7.0,49,9.3,310,NW,1022,10.0,5.2,0,0,0,0,Mild,Cold,Low,20,Evening,3,Mar,0,0
2015-03-10 21:00:00,3300,4.0,61,1.9,0,Variable,1022,9.850953206239168,,0,0,0,0,Cold,Hot,Moderate,21,Night,3,Mar,0,0
2015-03-10 21:30:00,3301,4.0,61,1.9,0,Variable,1022,9.850953206239168,,0,0,0,0,Cold,Hot,Moderate,21,Night,3,Mar,0,0
2015-03-10 22:00:00,3302,4.0,65,5.6,0,Variable,1021,9.850953206239168,2.8,0,0,0,0,Cold,Cold,Moderate,22,Night,3,Mar,0,0
2015-03-10 22:30:00,3303,3.0,65,0.0,0,North,1021,9.850953206239168,,0,0,0,0,Cold,Hot,Moderate,22,Night,3,Mar,0,0
2015-03-10 23:00:00,3304,2.0,70,3.7,0,Variable,1021,9.850953206239168,,0,0,0,0,Cold,Hot,Moderate,23,Night,3,Mar,0,0
2015-03-10 23:30:00,3305,2.0,75,3.7,0,Variable,1021,8.821045576407506,,0,0,0,0,Cold,Hot,High,23,Night,3,Mar,0,0
2015-03-11 00:00:00,3306,2.0,75,1.9,0,Variable,1020,8.821045576407506,,0,0,0,0,Cold,Hot,High,0,LateNight,3,Mar,0,0
2015-03-11 00:30:00,3307,2.0,70,3.7,0,Variable,1020,9.850953206239168,,0,0,0,0,Cold,Hot,Moderate,0,LateNight,3,Mar,0,0
2015-03-11 01:00:00,3308,0.0,87,3.7,0,Variable,1020,8.821045576407506,,0,0,0,0,Cold,Hot,High,1,LateNight,3,Mar,0,0
2015-03-11 01:30:00,3309,-1.0,86,1.9,0,Variable,1020,8.821045576407506,,0,0,0,0,Very Cold,Hot,High,1,LateNight,3,Mar,0,0
2015-03-11 02:00:00,3310,0.0,80,1.9,0,Variable,1019,8.821045576407506,,0,0,0,0,Cold,Hot,High,2,LateNight,3,Mar,0,0
2015-03-11 02:30:00,3311,0.0,80,5.6,0,Variable,1019,8.821045576407506,-1.8,0,0,0,0,Cold,Very Cold,High,2,LateNight,3,Mar,0,0
2015-03-11 03:00:00,3312,0.0,87,3.7,0,Variable,1019,8.821045576407506,,0,0,0,0,Cold,Hot,High,3,LateNight,3,Mar,0,0
2015-03-11 03:30:00,3313,1.0,81,1.9,0,Variable,1019,8.821045576407506,,0,0,0,0,Cold,Hot,High,3,LateNight,3,Mar,0,0
2015-03-11 04:00:00,3314,1.0,81,1.9,0,Variable,1018,8.821045576407506,,0,0,0,0,Cold,Hot,High,4,LateNight,3,Mar,0,0
2015-03-11 04:30:00,3315,0.0,87,3.7,0,Variable,1018,8.821045576407506,,0,0,0,0,Cold,Hot,High,4,LateNight,3,Mar,0,0
2015-03-11 05:00:00,3316,1.0,81,1.9,0,Variable,1018,8.821045576407506,,0,0,0,0,Cold,Hot,High,5,Morning,3,Mar,0,0
2015-03-11 05:30:00,3317,1.0,81,5.6,0,Variable,1018,8.821045576407506,-0.7,0,0,0,0,Cold,Very Cold,High,5,Morning,3,Mar,0,0
2015-03-11 06:00:00,3318,1.0,81,5.6,0,Variable,1018,7.0,-0.7,0,0,0,0,Cold,Very Cold,High,6,Morning,3,Mar,0,0
2015-03-11 06:30:00,3319,1.0,87,5.6,0,Variable,1018,8.0,-0.7,0,0,0,0,Cold,Very Cold,High,6,Morning,3,Mar,0,0
2015-03-11 07:00:00,3320,1.0,87,9.3,330,NNW,1018,8.821045576407506,-1.9,0,0,0,0,Cold,Very Cold,High,7,Morning,3,Mar,0,0
2015-03-11 07:30:00,3321,3.0,87,5.6,0,Variable,1018,8.821045576407506,1.6,0,0,0,0,Cold,Cold,High,7,Morning,3,Mar,0,0
2015-03-11 08:00:00,3322,5.0,76,11.1,350,North,1018,8.821045576407506,2.5,0,0,0,0,Cold,Cold,High,8,Morning,3,Mar,0,0
2015-03-11 08:30:00,3323,6.0,70,11.1,360,North,1018,9.850953206239168,3.7,0,0,0,0,Cold,Cold,Moderate,8,Morning,3,Mar,0,0
2015-03-11 09:00:00,3324,9.0,58,13.0,360,North,1018,9.850953206239168,,0,0,0,0,Mild,Hot,Moderate,9,Morning,3,Mar,0,0
2015-03-11 09:30:00,3325,9.0,43,9.3,10,North,1018,10.0,,0,0,0,0,Mild,Hot,Low,9,Morning,3,Mar,0,0
2015-03-11 10:00:00,3326,9.0,46,7.4,10,North,1018,10.0,,0,0,0,0,Mild,Hot,Low,10,Morning,3,Mar,0,0
2015-03-11 10:30:00,3327,11.0,44,7.4,350,North,1017,10.0,,0,0,0,0,Mild,Hot,Low,10,Morning,3,Mar,0,0
2015-03-11 11:00:00,3328,12.0,38,5.6,0,Variable,1017,10.0,,0,0,0,0,Mild,Hot,Low,11,Morning,3,Mar,0,0
2015-03-11 11:30:00,3329,13.0,36,11.1,40,NE,1017,10.0,,0,0,0,0,Warm,Hot,Low,11,Morning,3,Mar,0,0
2015-03-11 12:00:00,3330,14.0,33,11.1,90,East,1016,10.0,,0,0,0,0,Warm,Hot,Low,12,Afternoon,3,Mar,0,0
2015-03-11 12:30:00,3331,13.0,33,9.3,90,East,1016,10.0,,0,0,0,0,Warm,Hot,Low,12,Afternoon,3,Mar,0,0
2015-03-11 13:00:00,3332,14.0,31,3.7,0,Variable,1016,10.0,,0,0,0,0,Warm,Hot,Low,13,Afternoon,3,Mar,0,0
2015-03-11 13:30:00,3333,13.0,38,16.7,300,WNW,1016,10.0,,0,0,0,0,Warm,Hot,Low,13,Afternoon,3,Mar,0,0
2015-03-11 14:00:00,3334,13.0,36,14.8,310,NW,1016,10.0,,0,0,0,0,Warm,Hot,Low,14,Afternoon,3,Mar,0,0
2015-03-11 14:30:00,3335,14.0,36,14.8,300,WNW,1016,10.0,,0,0,0,0,Warm,Hot,Low,14,Afternoon,3,Mar,0,0
2015-03-11 15:00:00,3336,13.0,36,16.7,300,WNW,1016,10.0,,0,0,0,0,Warm,Hot,Low,15,Afternoon,3,Mar,0,0
2015-03-11 15:30:00,3337,13.0,38,16.7,290,WNW,1015,10.0,,0,0,0,0,Warm,Hot,Low,15,Afternoon,3,Mar,0,0
2015-03-11 16:00:00,3338,13.0,36,20.4,300,WNW,1015,10.0,,0,0,0,0,Warm,Hot,Low,16,Afternoon,3,Mar,0,0
2015-03-11 16:30:00,3339,11.0,41,16.7,300,WNW,1015,10.0,,0,0,0,0,Mild,Hot,Low,16,Afternoon,3,Mar,0,0
2015-03-11 17:00:00,3340,11.0,44,18.5,310,NW,1016,10.0,,0,0,0,0,Mild,Hot,Low,17,Evening,3,Mar,0,0
2015-03-11 17:30:00,3341,11.0,54,27.8,300,WNW,1016,9.850953206239168,,0,0,0,0,Mild,Hot,Moderate,17,Evening,3,Mar,0,0
2015-03-11 18:00:00,3342,10.0,58,25.9,300,WNW,1016,9.850953206239168,,0,0,0,0,Mild,Hot,Moderate,18,Evening,3,Mar,0,0
2015-03-11 18:30:00,3343,10.0,54,31.5,300,WNW,1016,9.850953206239168,,0,0,0,0,Mild,Hot,Moderate,18,Evening,3,Mar,0,0
2015-03-11 19:00:00,3344,9.0,58,25.9,310,NW,1017,9.850953206239168,,0,0,0,0,Mild,Hot,Moderate,19,Evening,3,Mar,0,0
2015-03-11 19:30:00,3345,9.0,58,18.5,320,NW,1017,9.850953206239168,,0,0,0,0,Mild,Hot,Moderate,19,Evening,3,Mar,0,0
2015-03-11 20:00:00,3346,9.0,58,20.4,320,NW,1017,10.0,,0,1,0,0,Mild,Hot,Moderate,20,Evening,3,Mar,1,0
2015-03-11 20:30:00,3347,8.0,66,22.2,300,WNW,1017,9.850953206239168,4.6,0,0,0,0,Mild,Cold,Moderate,20,Evening,3,Mar,0,0
2015-03-11 21:00:00,3348,8.0,66,18.5,300,WNW,1018,9.850953206239168,5.0,0,0,0,0,Mild,Cold,Moderate,21,Night,3,Mar,0,0
2015-03-11 21:30:00,3349,8.0,66,22.2,310,NW,1018,9.850953206239168,4.6,0,0,0,0,Mild,Cold,Moderate,21,Night,3,Mar,0,0
2015-03-11 22:00:00,3350,8.0,66,16.7,330,NNW,1018,9.850953206239168,5.3,0,0,0,0,Mild,Cold,Moderate,22,Night,3,Mar,0,0
2015-03-11 22:30:00,3351,7.0,71,20.4,330,NNW,1018,9.850953206239168,3.6,0,0,0,0,Mild,Cold,Moderate,22,Night,3,Mar,0,0
2015-03-11 23:00:00,3352,6.0,76,20.4,310,NW,1018,8.821045576407506,2.3,0,0,0,0,Cold,Cold,High,23,Night,3,Mar,0,0
2015-03-11 23:30:00,3353,6.0,76,16.7,320,NW,1018,8.821045576407506,2.8,0,0,0,0,Cold,Cold,High,23,Night,3,Mar,0,0
2015-03-12 00:00:00,3354,6.0,76,14.8,320,NW,1018,8.821045576407506,3.0,0,0,0,0,Cold,Cold,High,0,LateNight,3,Mar,0,0
2015-03-12 00:30:00,3355,5.0,81,13.0,320,NW,1018,8.821045576407506,2.1,0,0,0,0,Cold,Cold,High,0,LateNight,3,Mar,0,0
2015-03-12 01:00:00,3356,5.0,81,14.8,320,NW,1019,8.821045576407506,1.8,0,0,0,0,Cold,Cold,High,1,LateNight,3,Mar,0,0
2015-03-12 01:30:00,3357,5.0,76,16.7,320,NW,1019,8.821045576407506,1.5,0,0,0,0,Cold,Cold,High,1,LateNight,3,Mar,0,0
2015-03-12 02:00:00,3358,5.0,76,18.5,320,NW,1019,8.821045576407506,1.3,0,0,0,0,Cold,Cold,High,2,LateNight,3,Mar,0,0
2015-03-12 02:30:00,3359,6.0,70,18.5,320,NW,1019,9.850953206239168,2.5,0,0,0,0,Cold,Cold,Moderate,2,LateNight,3,Mar,0,0
2015-03-12 03:00:00,3360,5.0,76,18.5,320,NW,1019,10.0,1.3,0,0,0,0,Cold,Cold,High,3,LateNight,3,Mar,0,0
2015-03-12 03:30:00,3361,5.0,81,16.7,320,NW,1019,10.0,1.5,0,1,0,0,Cold,Cold,High,3,LateNight,3,Mar,1,0
2015-03-12 04:00:00,3362,5.0,76,18.5,310,NW,1019,10.0,1.3,0,1,0,0,Cold,Cold,High,4,LateNight,3,Mar,1,0
2015-03-12 04:30:00,3363,5.0,76,18.5,320,NW,1019,10.0,1.3,0,0,0,0,Cold,Cold,High,4,LateNight,3,Mar,0,0
2015-03-12 05:00:00,3364,5.0,76,14.8,310,NW,1019,10.0,1.8,0,1,0,0,Cold,Cold,High,5,Morning,3,Mar,1,0
2015-03-12 05:30:00,3365,5.0,76,14.8,330,NNW,1019,10.0,1.8,0,1,0,0,Cold,Cold,High,5,Morning,3,Mar,1,0
2015-03-12 06:00:00,3366,5.0,81,14.8,300,WNW,1019,8.0,1.8,0,1,0,0,Cold,Cold,High,6,Morning,3,Mar,1,0
2015-03-12 06:30:00,3367,5.0,87,22.2,300,WNW,1020,7.0,0.8,0,1,0,0,Cold,Cold,High,6,Morning,3,Mar,1,0
2015-03-12 07:00:00,3368,5.0,87,24.1,300,WNW,1019,7.0,0.6,0,1,0,0,Cold,Cold,High,7,Morning,3,Mar,1,0
2015-03-12 07:30:00,3369,5.0,93,18.5,310,NW,1019,7.0,1.3,0,0,0,0,Cold,Cold,Very High,7,Morning,3,Mar,0,0
2015-03-12 08:00:00,3370,5.0,93,22.2,320,NW,1020,10.0,0.8,0,0,0,0,Cold,Cold,Very High,8,Morning,3,Mar,0,0
2015-03-12 08:30:00,3371,5.0,93,20.4,320,NW,1020,10.0,1.0,0,0,0,0,Cold,Cold,Very High,8,Morning,3,Mar,0,0
2015-03-12 09:00:00,3372,6.0,87,20.4,320,NW,1020,10.0,2.3,0,0,0,0,Cold,Cold,High,9,Morning,3,Mar,0,0
2015-03-12 09:30:00,3373,6.0,87,24.1,320,NW,1020,10.0,1.9,0,0,0,0,Cold,Cold,High,9,Morning,3,Mar,0,0
2015-03-12 10:00:00,3374,5.0,93,24.1,320,NW,1020,8.0,0.6,0,1,0,0,Cold,Cold,Very High,10,Morning,3,Mar,1,0
2015-03-12 10:30:00,3375,6.0,81,25.9,310,NW,1020,10.0,1.7,0,1,0,0,Cold,Cold,High,10,Morning,3,Mar,1,0
2015-03-12 11:00:00,3376,6.0,81,22.2,300,WNW,1020,10.0,2.1,0,1,0,0,Cold,Cold,High,11,Morning,3,Mar,1,0
2015-03-12 11:30:00,3377,7.0,81,18.5,300,WNW,1020,10.0,3.8,0,1,0,0,Mild,Cold,High,11,Morning,3,Mar,1,0
2015-03-12 12:00:00,3378,7.0,76,18.5,310,NW,1019,10.0,3.8,0,1,0,0,Mild,Cold,High,12,Afternoon,3,Mar,1,0
2015-03-12 12:30:00,3379,7.0,66,22.2,320,NW,1019,10.0,3.4,0,1,0,0,Mild,Cold,Moderate,12,Afternoon,3,Mar,1,0
2015-03-12 13:00:00,3380,8.0,66,24.1,330,NNW,1019,10.0,4.5,0,1,0,0,Mild,Cold,Moderate,13,Afternoon,3,Mar,1,0
2015-03-12 13:30:00,3381,7.0,71,20.4,330,NNW,1019,10.0,3.6,0,1,0,0,Mild,Cold,Moderate,13,Afternoon,3,Mar,1,0
2015-03-12 14:00:00,3382,7.0,71,18.5,320,NW,1018,10.0,3.8,0,1,0,0,Mild,Cold,Moderate,14,Afternoon,3,Mar,1,0
2015-03-12 14:30:00,3383,7.0,71,33.3,310,NW,1018,10.0,2.4,0,0,0,0,Mild,Cold,Moderate,14,Afternoon,3,Mar,0,0
2015-03-12 15:00:00,3384,7.0,66,25.9,310,NW,1018,10.0,3.0,0,0,0,0,Mild,Cold,Moderate,15,Afternoon,3,Mar,0,0
2015-03-12 15:30:00,3385,7.0,61,27.8,320,NW,1018,10.0,2.9,0,0,0,0,Mild,Cold,Moderate,15,Afternoon,3,Mar,0,0
2015-03-12 16:00:00,3386,6.0,66,27.8,310,NW,1018,10.0,1.6,0,0,0,0,Cold,Cold,Moderate,16,Afternoon,3,Mar,0,0
2015-03-12 16:30:00,3387,6.0,66,22.2,320,NW,1018,10.0,2.1,0,0,0,0,Cold,Cold,Moderate,16,Afternoon,3,Mar,0,0
2015-03-12 17:00:00,3388,6.0,66,22.2,310,NW,1018,10.0,2.1,0,0,0,0,Cold,Cold,Moderate,17,Evening,3,Mar,0,0
2015-03-12 17:30:00,3389,6.0,61,29.6,310,NW,1018,10.0,1.4,0,0,0,0,Cold,Cold,Moderate,17,Evening,3,Mar,0,0
2015-03-12 18:00:00,3390,6.0,61,27.8,310,NW,1018,10.0,1.6,0,0,0,0,Cold,Cold,Moderate,18,Evening,3,Mar,0,0
2015-03-12 18:30:00,3391,6.0,61,22.2,320,NW,1019,10.0,2.1,0,0,0,0,Cold,Cold,Moderate,18,Evening,3,Mar,0,0
2015-03-12 19:00:00,3392,6.0,61,22.2,320,NW,1019,10.0,2.1,0,0,0,0,Cold,Cold,Moderate,19,Evening,3,Mar,0,0
2015-03-12 19:30:00,3393,6.0,61,20.4,320,NW,1019,10.0,2.3,0,0,0,0,Cold,Cold,Moderate,19,Evening,3,Mar,0,0
2015-03-12 20:00:00,3394,6.0,61,13.0,320,NW,1019,10.0,3.3,0,0,0,0,Cold,Cold,Moderate,20,Evening,3,Mar,0,0
2015-03-12 20:30:00,3395,5.0,65,16.7,310,NW,1019,10.0,1.5,0,1,0,0,Cold,Cold,Moderate,20,Evening,3,Mar,1,0
2015-03-12 21:00:00,3396,5.0,65,13.0,320,NW,1019,10.0,2.1,0,1,0,0,Cold,Cold,Moderate,21,Night,3,Mar,1,0
